LAT;;;;;24.8608;24.8608;24.8608;24.8608
LON;;;;;67.0104;67.0104;67.0104;67.0104
ASL;;;;;8.00000;8.00000;8.00000;8.00000
CITY;;;;;Karachi;Karachi;Karachi;Karachi
DOMAIN;;;;;NEMSIN;NEMSIN;NEMSIN;NEMSIN
LEVEL;;;;;2 m above gnd;sfc;10 m above gnd;10 m above gnd
NAME;;;;;Temperature;Total Precipitation;Wind Speed;Wind Direction
UNIT;;;;;°C;mm;km/h;°
AGGREGATION;;;;;;;;
UTC_OFFSET;;;;;5;5;5;5

Year;Month;Day;Hour;Minute;Temperature  [2 m above gnd];Total Precipitation  [sfc];Wind Speed  [10 m above gnd];Wind Direction  [10 m above gnd]
2018;03;30;22;00;25.44;0.00;9.61;257.01
2018;03;30;23;00;24.81;0.00;9.42;263.42
2018;03;31;00;00;24.31;0.00;9.83;261.57
2018;03;31;01;00;23.93;0.00;10.24;259.88
2018;03;31;02;00;23.63;0.00;10.66;258.31
2018;03;31;03;00;23.45;0.00;10.66;258.31
2018;03;31;04;00;23.34;0.00;11.25;262.65
2018;03;31;05;00;23.27;0.00;11.21;264.47
2018;03;31;06;00;23.13;0.00;11.21;264.47
2018;03;31;07;00;23.91;0.00;10.85;264.29
2018;03;31;08;00;25.84;0.00;15.91;264.81
2018;03;31;09;00;27.92;0.00;18.94;261.25
2018;03;31;10;00;29.44;0.00;22.10;257.77
2018;03;31;11;00;30.32;0.00;24.03;253.47
2018;03;31;12;00;30.99;0.00;25.62;250.29
2018;03;31;13;00;31.30;0.00;26.47;247.62
2018;03;31;14;00;31.31;0.00;26.76;246.19
2018;03;31;15;00;31.03;0.00;27.06;244.80
2018;03;31;16;00;30.49;0.00;25.76;243.43
2018;03;31;17;00;30.38;0.00;26.28;246.60
2018;03;31;18;00;28.75;0.00;23.67;243.82
2018;03;31;19;00;27.06;0.00;19.16;241.99
2018;03;31;20;00;26.13;0.00;15.81;239.93
2018;03;31;21;00;25.58;0.00;14.02;240.80
2018;03;31;22;00;25.29;0.00;13.85;245.43
2018;03;31;23;00;25.03;0.00;12.30;249.44
2018;04;01;00;00;24.79;0.00;10.93;252.76
2018;04;01;01;00;24.64;0.00;10.59;252.18
2018;04;01;02;00;24.56;0.00;10.83;254.58
2018;04;01;03;00;24.43;0.00;11.44;257.28
2018;04;01;04;00;24.29;0.00;12.02;261.38
2018;04;01;05;00;24.19;0.00;12.32;263.29
2018;04;01;06;00;23.93;0.00;12.62;266.73
2018;04;01;07;00;23.81;0.00;12.96;268.41
2018;04;01;08;00;24.53;0.00;14.40;268.57
2018;04;01;09;00;25.79;0.00;14.21;261.25
2018;04;01;10;00;27.51;0.00;16.17;253.18
2018;04;01;11;00;29.09;0.00;18.79;249.83
2018;04;01;12;00;29.92;0.00;21.33;248.20
2018;04;01;13;00;30.47;0.00;22.88;245.85
2018;04;01;14;00;30.82;0.00;24.32;244.57
2018;04;01;15;00;30.27;0.00;24.97;241.59
2018;04;01;16;00;29.34;0.00;25.12;242.70
2018;04;01;17;00;31.63;0.00;24.45;256.37
2018;04;01;18;00;29.64;0.00;21.83;256.65
2018;04;01;19;00;27.48;0.00;17.11;255.38
2018;04;01;20;00;26.33;0.00;13.71;256.33
2018;04;01;21;00;25.40;0.00;11.72;259.38
2018;04;01;22;00;24.73;0.00;11.90;266.53
2018;04;01;23;00;24.12;0.00;12.61;271.64
2018;04;02;00;00;24.05;0.00;12.37;278.37
2018;04;02;01;00;24.15;0.00;11.79;282.34
2018;04;02;02;00;24.48;0.00;12.22;283.63
2018;04;02;03;00;24.61;0.00;12.02;278.62
2018;04;02;04;00;24.36;0.00;12.26;273.37
2018;04;02;05;00;23.70;0.00;13.34;273.09
2018;04;02;06;00;23.01;0.00;13.72;274.51
2018;04;02;07;00;22.83;0.00;11.54;273.58
2018;04;02;08;00;23.42;0.00;10.81;271.91
2018;04;02;09;00;24.84;0.00;10.54;262.15
2018;04;02;10;00;26.90;0.00;13.55;253.01
2018;04;02;11;00;28.50;0.00;16.65;248.43
2018;04;02;12;00;29.86;0.00;18.68;242.45
2018;04;02;13;00;30.17;0.00;20.87;237.68
2018;04;02;14;00;29.75;0.00;22.57;236.06
2018;04;02;15;00;29.06;0.00;22.86;236.56
2018;04;02;16;00;27.78;0.00;22.17;237.60
2018;04;02;17;00;29.24;0.00;25.46;241.26
2018;04;02;18;00;27.97;0.00;23.36;241.46
2018;04;02;19;00;26.47;0.00;19.64;243.90
2018;04;02;20;00;25.66;0.00;17.92;247.56
2018;04;02;21;00;25.68;0.00;17.42;251.94
2018;04;02;22;00;25.56;0.00;16.24;257.20
2018;04;02;23;00;25.37;0.00;15.63;262.06
2018;04;03;00;00;25.11;0.00;15.52;266.01
2018;04;03;01;00;24.82;0.00;15.48;268.67
2018;04;03;02;00;24.55;0.00;14.04;268.53
2018;04;03;03;00;24.28;0.00;12.96;270.00
2018;04;03;04;00;24.15;0.00;12.60;270.00
2018;04;03;05;00;24.03;0.10;12.61;271.64
2018;04;03;06;00;24.42;0.00;11.17;271.85
2018;04;03;07;00;24.37;0.00;11.53;271.79
2018;04;03;08;00;26.32;0.00;14.40;271.43
2018;04;03;09;00;28.50;0.00;16.56;271.25
2018;04;03;10;00;30.60;0.00;17.28;270.00
2018;04;03;11;00;32.09;0.00;19.11;266.76
2018;04;03;12;00;33.11;0.00;20.99;264.09
2018;04;03;13;00;33.66;0.00;23.38;260.25
2018;04;03;14;00;33.64;0.00;25.50;256.94
2018;04;03;15;00;33.00;0.00;26.46;255.02
2018;04;03;16;00;31.94;0.00;26.21;254.05
2018;04;03;17;00;30.64;0.00;24.93;252.35
2018;04;03;18;00;28.58;0.00;22.66;252.43
2018;04;03;19;00;26.46;0.00;19.04;254.65
2018;04;03;20;00;25.66;0.00;16.81;260.13
2018;04;03;21;00;25.40;0.00;15.52;266.01
2018;04;03;22;00;24.92;0.00;15.50;272.66
2018;04;03;23;00;24.63;0.00;15.39;280.78
